date,code,close,open,high,low,volume
2004/4/20,sz50,1052.24,1053.44,1059.42,1045.2,339400000
2004/4/21,sz50,1043.53,1053.38,1061.65,1040.37,449300000
2004/4/22,sz50,1050.76,1042.47,1055.21,1039.35,413600000
2004/4/23,sz50,1034.41,1048.23,1048.27,1032.87,323600000
2004/4/26,sz50,1039,1034.04,1041.59,1030.06,250800000
2004/4/27,sz50,1031.22,1040.91,1045.24,1027.61,359900000
2004/4/28,sz50,1029.81,1028.46,1034.91,1015.87,373300000
2004/4/29,sz50,1016.51,1028.59,1037.75,1015.5,481100000
2004/4/30,sz50,1025.95,1017.64,1029.62,1011.21,478200000
2004/5/10,sz50,996.16,1028.46,1031.02,993.64,279700000
2004/5/11,sz50,1003.9,994.05,1006.17,989.31,213300000
2004/5/12,sz50,1025.02,1004.8,1025.41,1001.97,320200000
2004/5/13,sz50,1021,1026.67,1026.82,1016.25,210500000
2004/5/14,sz50,997.95,1020.9,1021.31,994.95,267600000
2004/5/17,sz50,981.74,993.14,999.45,980.67,297600000
2004/5/18,sz50,989.21,978.3,989.5,966.06,522300000
2004/5/19,sz50,988.92,989.87,1001.9,981.12,385200000
2004/5/20,sz50,985.93,988.99,1000.27,981.28,261300000
2004/5/21,sz50,994.45,985.93,995.18,985.14,258400000
2004/5/24,sz50,991.85,995.08,997.72,989.21,205200000
2004/5/25,sz50,978.6,991.77,992,977.22,231200000
2004/5/26,sz50,985,976.52,986.94,972.41,177500000
2004/5/27,sz50,1003.29,984.58,1006.69,977.73,401500000
2004/5/28,sz50,995.64,1003.93,1005.88,994.41,210300000
2004/5/31,sz50,1001.19,995.83,1003.76,994.68,178800000
2004/6/1,sz50,1014.17,1000.28,1014.21,999.33,290400000
2004/6/2,sz50,1001.69,1014.31,1014.71,999.22,265700000
2004/6/3,sz50,986.45,1001,1001.14,985.1,208800000
2004/6/4,sz50,986.23,985.55,992.03,981.62,209100000
2004/6/7,sz50,973.22,984.04,984.08,967.64,216300000
2004/6/8,sz50,954.77,971.03,974.65,952.84,329000000
2004/6/9,sz50,941.3,952.19,956.68,938.96,309200000
2004/6/10,sz50,944.25,939.5,951.35,936.64,285200000
2004/6/11,sz50,942.86,947.5,961.57,941.54,294900000
2004/6/14,sz50,924.59,941.04,941.04,919.53,289100000
2004/6/15,sz50,942.68,922.93,948.28,919.96,305700000
2004/6/16,sz50,947.16,943.36,959,933.48,336300000
2004/6/17,sz50,926.04,946.56,948.37,924.79,259100000
2004/6/18,sz50,910.19,922.34,922.34,899.27,357200000
2004/6/21,sz50,909.05,904.95,913.91,899.22,212600000
2004/6/22,sz50,918.8,908.86,924.62,905.94,250300000
2004/6/23,sz50,912.85,918.43,918.43,905.41,222700000
2004/6/24,sz50,906.42,911.36,918.32,905,231200000
2004/6/25,sz50,891.79,904.48,912.88,890.22,244900000
2004/6/28,sz50,883.75,887.16,892.58,880.53,224600000
2004/6/29,sz50,901.05,885.06,901.39,877.32,314000000
2004/6/30,sz50,897.71,900.34,907.37,894.19,270100000
2004/7/1,sz50,925,896.38,927.62,896.01,446000000
2004/7/2,sz50,926.62,924.08,931.42,917.04,316100000
2004/7/5,sz50,928.67,925.37,928.75,919,330700000
2004/7/6,sz50,931.88,928.76,944.29,928.39,422600000
2004/7/7,sz50,923.86,930.68,930.74,921.24,211900000
2004/7/8,sz50,927.03,922.63,927.37,917.47,207900000
2004/7/9,sz50,923.2,927.22,936.92,922.28,225600000
2004/7/12,sz50,904.55,919.79,919.79,901.52,252800000
2004/7/13,sz50,906.97,902.27,909.93,898.08,211900000
2004/7/14,sz50,912.19,907.52,914.71,897.23,305000000
2004/7/15,sz50,925.68,912.92,926.25,909.65,455500000
2004/7/16,sz50,946.18,927.4,948.85,926.43,837100000
2004/7/19,sz50,947.42,946.34,954.16,938.69,425100000
2004/7/20,sz50,939.23,945.73,946.01,934.73,371600000
2004/7/21,sz50,940.51,937.45,943.11,932.28,232700000
2004/7/22,sz50,913.14,940.38,941.76,910.21,483300000
2004/7/23,sz50,915.04,910.21,915.95,901.76,439200000
2004/7/26,sz50,903.75,910.31,914.24,899.64,262600000
2004/7/27,sz50,903.32,902.9,909.44,896.24,295700000
2004/7/28,sz50,906.05,904.29,914.04,891.72,352500000
2004/7/29,sz50,918.79,905.67,918.86,905.54,406600000
2004/7/30,sz50,906.26,919.94,920.52,905.63,320100000
2004/8/2,sz50,900.02,901.81,905.9,897.61,199600000
2004/8/3,sz50,893.31,898.49,905.3,891.76,233300000
2004/8/4,sz50,923.02,893.06,938.24,888.79,767200000
2004/8/5,sz50,909.08,919.84,929.26,907.7,440400000
2004/8/6,sz50,911.55,908.33,920.02,904.55,339000000
2004/8/9,sz50,920.75,909.42,922.94,906.66,293700000
2004/8/10,sz50,926.54,921.7,927.93,918.08,253700000
2004/8/11,sz50,914.61,926.48,926.94,911.86,250600000
2004/8/12,sz50,907.83,909.68,909.68,899.66,266200000
2004/8/13,sz50,907,901.26,914.54,898.73,375500000
2004/8/16,sz50,904.01,905.52,912.12,901.45,257900000
2004/8/17,sz50,910.86,903.78,912.7,898.87,207900000
2004/8/18,sz50,911.85,910.93,922.17,910.41,259400000
2004/8/19,sz50,903.32,911.49,911.49,898.99,247800000
2004/8/20,sz50,904.83,900.85,909.52,896.7,252500000
2004/8/23,sz50,889.66,903.19,903.21,889.03,207400000
2004/8/24,sz50,897.77,887.91,900.31,883.26,242400000
2004/8/25,sz50,894.37,897.65,899.26,892.14,154500000
2004/8/26,sz50,892.1,893.45,895.65,886.43,153000000
2004/8/27,sz50,883.7,891.99,894.89,879.66,208000000
2004/8/30,sz50,882.07,880.64,884.71,876.55,163900000
2004/8/31,sz50,895.78,896.86,908.21,888.37,291000000
2004/9/1,sz50,880.54,894.62,894.62,879.39,202000000
2004/9/2,sz50,881.57,878.63,882.63,867.02,315900000
2004/9/3,sz50,879.42,882.08,884.15,875.38,159700000
2004/9/6,sz50,874.69,878.4,879.27,871.15,170000000
2004/9/7,sz50,877.77,874.1,878.86,869.87,159700000
2004/9/8,sz50,864.59,877.14,877.75,858.86,383400000
2004/9/9,sz50,848.46,862.36,862.54,847.07,296100000
2004/9/10,sz50,851.97,846.38,852.65,839.93,180100000
2004/9/13,sz50,834.1,850.23,850.23,833.09,186300000
2004/9/14,sz50,860.1,838.55,864.66,838.55,396300000
2004/9/15,sz50,892.77,862.57,905.62,859.89,852100000
2004/9/16,sz50,903.4,899.9,909.91,893.38,651200000
2004/9/17,sz50,932.32,905.57,932.82,901.65,987600000
2004/9/20,sz50,965.11,939.42,965.29,938.46,1310000000
2004/9/21,sz50,955,967.56,967.78,947.78,906900000
2004/9/22,sz50,933.1,951.84,957.47,929.85,902100000
2004/9/23,sz50,967.32,931.67,967.76,926.37,619800000
2004/9/24,sz50,951.09,975.12,991.74,950.34,1360000000
2004/9/27,sz50,946.14,964.02,971.35,940.37,638000000
2004/9/28,sz50,947.77,948.18,954.1,937.3,433600000
2004/9/29,sz50,936.46,948.51,950.99,934.95,388800000
2004/9/30,sz50,924.36,936.38,938.69,920.54,431700000
2004/10/8,sz50,936.01,922.8,936.24,904.98,473200000
2004/10/11,sz50,923.22,936.48,938.64,920.6,630300000
2004/10/12,sz50,902.72,920.78,921.42,900.19,510900000
2004/10/13,sz50,901.97,901.27,909.13,894.67,425100000
2004/10/14,sz50,876.82,902.47,903.48,874.7,497200000
2004/10/15,sz50,879.72,873.76,884.78,867.3,400200000
2004/10/18,sz50,882.66,880.27,887.64,869.04,255900000
2004/10/19,sz50,884.93,885.38,901.29,882.85,345600000
2004/10/20,sz50,879.38,884.54,884.54,867.6,334800000
2004/10/21,sz50,864.31,879.66,885.56,861.61,605600000
2004/10/22,sz50,878.74,864.38,881.19,858.6,522400000
2004/10/25,sz50,865.65,886.05,893.11,864.42,593100000
2004/10/26,sz50,875.86,864.43,875.96,851.45,581600000
2004/10/27,sz50,884.85,876.98,885.11,866.56,745100000
2004/10/28,sz50,882.91,885.41,892.78,879.47,592300000
2004/10/29,sz50,870.79,867.57,881.24,860.68,615700000
2004/11/1,sz50,862.83,869.17,875.43,862.42,389600000
2004/11/2,sz50,862.25,861.96,865.19,853.39,350500000
2004/11/3,sz50,877.53,864.36,879.06,862.05,421800000
2004/11/4,sz50,860.81,877.76,885.61,858.14,464200000
2004/11/5,sz50,862.26,864.71,870.06,857.46,302900000
2004/11/8,sz50,864.34,860.63,866.14,853.31,199800000
2004/11/9,sz50,864.57,864.89,871.22,860.27,178800000
2004/11/10,sz50,897.76,867.1,904.27,860.96,858800000
2004/11/11,sz50,894.11,900.35,914.36,893.3,850600000
2004/11/12,sz50,898.17,893.17,902.98,890.35,445800000
2004/11/15,sz50,906.99,900.66,909.55,899.62,397700000
2004/11/16,sz50,906.73,908.49,911.1,901.11,361800000
2004/11/17,sz50,896.11,906.3,906.88,892.93,281500000
2004/11/18,sz50,900.82,894.32,901.22,893.48,257000000
2004/11/19,sz50,906.99,902.48,907.57,898.24,337000000
2004/11/22,sz50,905.84,907.05,910.05,901.67,346800000
2004/11/23,sz50,893.28,905.79,905.79,892.65,324200000
2004/11/24,sz50,889.12,893.39,902.69,888.21,368800000
2004/11/25,sz50,890.78,889.43,893.89,883.69,349900000
2004/11/26,sz50,889.08,890.38,893.46,888.21,213000000
2004/11/29,sz50,879.26,887.76,889.29,877.98,231600000
2004/11/30,sz50,879.31,878.35,882.5,875.89,209400000
2004/12/1,sz50,875.4,880.07,881.77,874.65,191000000
2004/12/2,sz50,871.12,874.88,875.05,865.13,301100000
2004/12/3,sz50,871.56,870.57,878.27,869.57,233600000
2004/12/6,sz50,875,872.28,877.9,865.96,182900000
2004/12/7,sz50,868.29,875.44,878.19,867.74,216400000
2004/12/8,sz50,868.9,874.6,878.49,867.07,203800000
2004/12/9,sz50,878.72,869.01,890.5,861.82,568500000
2004/12/10,sz50,868.43,877.15,881.45,867.74,298900000
2004/12/13,sz50,865.76,864.35,867.74,859,227100000
2004/12/14,sz50,862.06,865.38,870.08,860.35,256000000
2004/12/15,sz50,867.6,862.26,872.12,854.85,394400000
2004/12/16,sz50,867,867.38,875.76,861.17,341400000
2004/12/17,sz50,857.25,865.51,866.04,855.63,236100000
2004/12/20,sz50,845.68,853,853.16,842.72,279100000
2004/12/21,sz50,845.38,847.35,855.08,842.65,264400000
2004/12/22,sz50,865.08,848.16,865.17,842.32,529800000
2004/12/23,sz50,850.7,865.32,865.32,850.03,235900000
2004/12/24,sz50,851.77,848.57,856.49,848.08,245800000
2004/12/27,sz50,848.19,851.78,859.09,846.01,317000000
2004/12/28,sz50,848.63,849.42,852.65,843.62,289400000
2004/12/29,sz50,843.78,847.88,854.33,842.27,360400000
2004/12/30,sz50,843.53,842.36,848.16,837.21,358200000
2004/12/31,sz50,842.73,846.12,850.85,841.7,297900000
2005/1/4,sz50,827.07,836.99,836.99,824.01,403200000
2005/1/5,sz50,831.43,825.71,836.43,822.97,302100000
2005/1/6,sz50,822.5,831.99,833.07,820.34,275400000
2005/1/7,sz50,823.62,822.67,832.95,819.44,306600000
2005/1/10,sz50,832.99,823.77,833.65,821,247900000
2005/1/11,sz50,837.86,833.21,839.69,831.38,245000000
2005/1/12,sz50,837.24,837.36,837.8,831.18,163300000
2005/1/13,sz50,834.22,836.17,838.19,833.1,209700000
2005/1/14,sz50,829.04,834.35,845.55,828.05,362700000
2005/1/17,sz50,811.55,821.19,825.54,810,325200000
2005/1/18,sz50,817.31,811.32,817.69,805.37,371900000
2005/1/19,sz50,810.99,816.64,817.16,809.49,329800000
2005/1/20,sz50,805.08,807.39,810.87,801.07,364900000
2005/1/21,sz50,831.85,803.09,835.24,798.35,740800000
2005/1/24,sz50,842.41,847.07,851.24,831.08,648600000
2005/1/25,sz50,841.64,839.72,842.19,832.09,411900000
2005/1/26,sz50,834.67,840.82,844.07,833.64,301800000
2005/1/27,sz50,821.71,831.83,833.75,820.93,303000000
2005/1/28,sz50,820.69,819.66,822.82,816.54,234000000
2005/1/31,sz50,813.75,817.93,819.35,810.72,258800000
2005/2/1,sz50,817.87,812.56,824.11,812.15,273200000
2005/2/2,sz50,860.5,819.25,860.88,819.25,777400000
2005/2/3,sz50,848.49,856.77,867.2,846.41,712000000
2005/2/4,sz50,872.88,847.62,877.39,845.45,733200000
2005/2/5,sz50,872.88,847.62,877.39,845.45,733200000
2005/2/6,sz50,872.88,847.62,877.39,845.45,733200000
2005/2/16,sz50,875.46,877.97,884.99,871.38,505700000
2005/2/17,sz50,870.09,876.64,876.64,861.45,363500000
2005/2/18,sz50,856.21,869.4,870.53,855.42,352100000
2005/2/21,sz50,874.02,856.95,874.1,856.95,432900000
2005/2/22,sz50,887.07,874.95,889.98,870.59,667400000
2005/2/23,sz50,877.91,886.67,886.67,872.56,746000000
2005/2/24,sz50,877.35,875.73,878.14,870.04,547600000
2005/2/25,sz50,878.5,878.22,888.79,877.1,654300000
2005/2/28,sz50,868.89,878.55,878.66,864.65,484700000
2005/3/1,sz50,866.26,868.37,871.42,863.49,318000000
2005/3/2,sz50,855.88,866.08,875.07,855.28,595200000
2005/3/3,sz50,861.69,854.79,863.1,851.43,333900000
2005/3/4,sz50,859.49,862.11,866.58,858.13,298300000
2005/3/7,sz50,863.7,859.66,865.53,859.52,279700000
2005/3/8,sz50,876.34,867.83,876.88,863.6,525700000
2005/3/9,sz50,869.4,878.36,880.49,867.07,697400000
2005/3/10,sz50,851.53,869.02,869.1,850.04,559200000
2005/3/11,sz50,853.9,850.91,857.27,847.81,466200000
2005/3/14,sz50,857.61,853.36,865.82,844.18,553800000
2005/3/15,sz50,840.96,857.34,857.62,839.45,466800000
2005/3/16,sz50,832.82,839.6,840.59,829.4,390400000
2005/3/17,sz50,826.68,833.71,835.69,826.16,348300000
2005/3/18,sz50,821.03,826.06,830.2,818.8,340300000
2005/3/21,sz50,823.13,820.42,825.86,818.27,271100000
2005/3/22,sz50,808.1,822.61,823.23,805.5,421300000
2005/3/23,sz50,801.98,806.4,812.28,798,403400000
2005/3/24,sz50,808.18,800.8,808.87,795.84,368000000
2005/3/25,sz50,806.42,807.65,810.45,802.61,274100000
2005/3/28,sz50,805.56,805.41,805.9,795.46,220000000
2005/3/29,sz50,802.74,805.48,812.33,802.13,279100000
2005/3/30,sz50,790.58,800.96,800.96,790.19,339000000
2005/3/31,sz50,795.67,788.01,795.79,783.98,330000000
2005/4/1,sz50,822.91,794.95,834.56,791.1,720100000
2005/4/4,sz50,808.59,814.59,818.8,805.85,458200000
2005/4/5,sz50,801.88,806.51,813.88,800.09,402200000
2005/4/6,sz50,816.88,800.89,820.86,796.37,541800000
2005/4/7,sz50,824.61,819.03,840.37,815.22,819400000
2005/4/8,sz50,838.06,824.32,838.51,818.9,485500000
2005/4/11,sz50,830.91,838.29,841.64,827.8,549500000
2005/4/12,sz50,818.47,828.41,830.28,817.89,321400000
2005/4/13,sz50,835.63,826.91,842.48,826.91,573500000
2005/4/14,sz50,826,840.24,841.17,825.38,463100000
2005/4/15,sz50,817.09,822.13,822.13,814.98,365700000
2005/4/18,sz50,806.39,814.55,815.47,803.23,361800000
2005/4/19,sz50,809.36,805.52,811.07,802.59,360900000
2005/4/20,sz50,798.52,808.62,808.62,793.9,291200000
2005/4/21,sz50,793.45,796.12,803.41,790.1,372000000
2005/4/22,sz50,794.82,792.2,800.16,791.64,372200000
2005/4/25,sz50,790.75,792.94,794.46,783.6,402600000
2005/4/26,sz50,792.3,789.89,797.7,784.93,381000000
2005/4/27,sz50,782.43,790.47,791.22,781.95,412700000
2005/4/28,sz50,793.88,779.7,797.74,773.38,535100000
2005/4/29,sz50,789.73,793.45,798.21,786.39,411000000
2005/5/9,sz50,775.32,790.83,795.09,775.32,303200000
2005/5/10,sz50,779.1,772.61,780.08,764.85,422400000
2005/5/11,sz50,771.59,778.27,782.21,770.09,310500000
2005/5/12,sz50,753.88,770.82,771.57,753.57,428600000
2005/5/13,sz50,757.3,752.32,768.4,749.84,481800000
2005/5/16,sz50,747.87,754.78,756.62,742.41,326200000
2005/5/17,sz50,750.71,745.85,757.88,741.83,315800000
2005/5/18,sz50,752.66,751.56,760.53,743.89,294300000
2005/5/19,sz50,754.78,752.98,757.74,742.78,347500000
2005/5/20,sz50,753.07,754.16,760.02,749.71,295600000
2005/5/23,sz50,737.74,749.83,749.83,736.47,260200000
2005/5/24,sz50,737.35,734.53,740.23,726.27,387000000
2005/5/25,sz50,737.54,737.12,744.51,731.73,250700000
2005/5/26,sz50,728.7,737.1,741.36,727.24,235500000
2005/5/27,sz50,724.52,726.94,736.16,723.32,333700000
2005/5/30,sz50,729.07,723.1,731.86,717.82,250800000
2005/5/31,sz50,731,729.89,737.94,728.45,292100000
2005/6/1,sz50,719.02,730.12,735.56,717.68,300000000
2005/6/2,sz50,701.37,716.8,718.51,697.01,425600000
2005/6/3,sz50,700.43,699.42,706.88,693.55,334200000
2005/6/6,sz50,717.21,699.27,717.28,693.53,356000000
2005/6/7,sz50,713.62,718.4,731.75,712.13,467100000
2005/6/8,sz50,772.13,729.8,775,720.4,1420000000
2005/6/9,sz50,778.58,774.3,790.39,762.37,1450000000
2005/6/10,sz50,766.66,777.98,777.98,761.98,1010000000
2005/6/13,sz50,759.92,762,765.6,747.42,675700000
2005/6/14,sz50,754.55,761.98,772.86,753.85,625700000
2005/6/15,sz50,745.22,752.3,754.46,743.55,472400000
2005/6/16,sz50,757.39,745.2,757.87,742.96,508400000
2005/6/17,sz50,762.18,761.09,765.33,756.19,639600000
2005/6/20,sz50,780.29,764.1,781.81,759.34,804600000
2005/6/21,sz50,770.29,779.89,779.89,769.31,461700000
2005/6/22,sz50,774.15,768.02,774.53,766.03,402300000
2005/6/23,sz50,768.33,773.58,776.21,767.75,317300000
2005/6/24,sz50,772.32,766.6,772.7,764.42,381500000
2005/6/27,sz50,782.38,776.6,786.48,776.6,607300000
2005/6/28,sz50,775.63,779.68,779.68,773.38,361000000
2005/6/29,sz50,772.02,782.57,782.88,771.42,525100000
2005/6/30,sz50,758.72,770.96,770.96,755.89,429500000
2005/7/1,sz50,748.05,756.24,756.24,746.74,328200000
2005/7/4,sz50,747.09,744.29,747.67,738.32,295200000
2005/7/5,sz50,741.21,743.72,745.98,736.24,380700000
2005/7/6,sz50,734.77,742.14,744.08,732.47,285800000
2005/7/7,sz50,735.55,733.87,739.21,731.65,244500000
2005/7/8,sz50,727.56,733.93,733.93,725.37,262800000
2005/7/11,sz50,726.9,734.72,744.93,725.58,329800000
2005/7/12,sz50,753.06,724.16,756.25,721.85,726500000
2005/7/13,sz50,748.55,751.89,754.1,745.84,396500000
2005/7/14,sz50,753.64,746.67,759.27,745.07,419500000
2005/7/15,sz50,748.52,752.87,757.79,744.93,333900000
2005/7/18,sz50,746.92,746.77,750.75,743.13,293800000
2005/7/19,sz50,747.49,745.29,752.14,743.54,315700000
2005/7/20,sz50,753.55,747.59,755.66,744.99,390000000
2005/7/21,sz50,756.98,753.45,757.38,750.74,357400000
2005/7/22,sz50,768.72,761.12,774.8,756.33,1000000000
2005/7/25,sz50,764.65,767.3,770.33,764.16,406600000
2005/7/26,sz50,780.75,764.6,785.24,764.6,998200000
2005/7/27,sz50,792.49,781.08,792.74,780.45,787300000
2005/7/28,sz50,789.85,792.55,797.39,787.86,708400000
2005/7/29,sz50,788.63,788.74,792.45,785.78,563500000
2005/8/1,sz50,790,788.22,796.52,786.88,422700000
2005/8/2,sz50,797.35,790.31,797.53,787.82,460600000
2005/8/3,sz50,797.74,798.39,805.12,797.05,774600000
2005/8/4,sz50,795.14,796.07,798.53,792.62,462100000
2005/8/5,sz50,812.33,798.2,812.65,797.88,685400000
2005/8/8,sz50,812.72,814.12,818.98,811.36,650900000
2005/8/9,sz50,814.61,811.9,815.12,806.51,550900000
2005/8/10,sz50,822.16,814.67,822.24,812.88,700300000
2005/8/11,sz50,832.24,822.57,832.89,821.71,954900000
2005/8/12,sz50,822.33,833.96,834.99,817.79,1010000000
2005/8/15,sz50,839.51,832.15,839.87,826.46,993400000
2005/8/16,sz50,828.23,840.07,842.84,824.45,827800000
2005/8/17,sz50,833.84,828.22,834.03,817.85,715200000
2005/8/18,sz50,814.29,841.7,843.32,812.01,1550000000
2005/8/19,sz50,817.68,813.11,820.78,809.22,831400000
2005/8/22,sz50,823.08,819.36,824.77,814.64,826000000
2005/8/23,sz50,818.05,823.2,823.45,811.14,646300000
2005/8/24,sz50,825.45,818.19,830.54,818.19,742900000
2005/8/25,sz50,823.58,825.55,828.74,816.44,689100000
2005/8/26,sz50,822.2,823.76,825,817.87,597000000
2005/8/29,sz50,811.31,821.79,822.49,808.49,578100000
2005/8/30,sz50,809.06,809.98,814.56,807.44,413100000
2005/8/31,sz50,816.75,809.55,817.51,806.58,392900000
2005/9/1,sz50,827.9,817.23,828.97,814.6,663800000
2005/9/2,sz50,829.46,829.24,831.66,825.68,553200000
2005/9/5,sz50,829.34,829.77,832.45,823.37,576200000
2005/9/6,sz50,815.75,829.55,830.05,815.15,613600000
2005/9/7,sz50,825.12,815.03,825.6,812.99,594000000
2005/9/8,sz50,827.12,826.65,830.67,822.12,712400000
2005/9/9,sz50,823.64,827,832.12,820.94,548500000
2005/9/12,sz50,821.98,824.44,826.05,818.97,389500000
2005/9/13,sz50,829.92,821.54,830.35,819.6,518600000
2005/9/14,sz50,834.01,831.19,834.26,828.16,673500000
2005/9/15,sz50,833.51,834.44,835,831.06,501900000
2005/9/16,sz50,830.62,833.56,834.97,828.63,426800000
2005/9/19,sz50,831.57,831.04,832.57,828.22,447400000
2005/9/20,sz50,827.27,832.22,833.1,824.09,580700000
2005/9/21,sz50,811.13,827.01,827.01,810.11,678000000
2005/9/22,sz50,796.94,808.89,809.35,789.94,637300000
2005/9/23,sz50,793.16,796.09,800.68,791.51,368100000
2005/9/26,sz50,793.73,793.31,796.48,790.44,326700000
2005/9/27,sz50,782.24,793.71,796.37,781.13,399500000
2005/9/28,sz50,783,781.73,787.86,780.76,309600000
2005/9/29,sz50,792.25,784.15,792.71,784.15,461200000
2005/9/30,sz50,793.65,792.79,794.94,789.69,278300000
2005/10/10,sz50,787.75,792.76,793.81,787.04,224200000
2005/10/11,sz50,796.07,787.27,796.38,785.74,220400000
2005/10/12,sz50,795.32,796.04,797.97,791.73,395800000
2005/10/13,sz50,788.36,795.05,797.59,787.82,362700000
2005/10/14,sz50,777.49,788.4,790.79,775.31,319600000
2005/10/17,sz50,769.32,776.26,777.25,765.71,391200000
2005/10/18,sz50,771.45,769.57,773.77,767.14,458100000
2005/10/19,sz50,769.68,771.04,777.75,767.65,379100000
2005/10/20,sz50,773.68,768.62,774.05,764.43,347100000
2005/10/21,sz50,774.06,773.52,777.86,770.81,414600000
2005/10/24,sz50,771.15,774.58,774.58,767.04,504000000
2005/10/25,sz50,765.03,771.02,771.37,763.79,425200000
2005/10/26,sz50,749.12,763.12,763.12,747,542300000
2005/10/27,sz50,751.26,747.5,753.73,744.08,538000000
2005/10/28,sz50,749.96,751.21,756.16,742.23,504600000
2005/10/31,sz50,759.24,749.19,761.79,747.73,486400000
2005/11/1,sz50,757.05,758.27,759.53,748.72,342400000
2005/11/2,sz50,762.94,757.93,768.1,757.93,461300000
2005/11/3,sz50,755.78,763.06,767.12,753.53,495700000
2005/11/4,sz50,758.92,755.54,760.34,753.55,333700000
2005/11/7,sz50,754.2,758.45,758.73,749.21,273800000
2005/11/8,sz50,758.32,753.32,759.67,749.39,353800000
2005/11/9,sz50,756.17,758.5,763.74,755.3,468500000
2005/11/10,sz50,746.35,756.21,756.56,745.05,390100000
2005/11/11,sz50,746.45,745.17,748.52,740.09,313200000
2005/11/14,sz50,743.35,746.06,746.99,740.98,190900000
2005/11/15,sz50,739.23,743.37,748.55,737.44,285700000
2005/11/16,sz50,744.14,739.07,744.17,733.03,310200000
2005/11/17,sz50,743.8,743.8,745.97,739.58,291800000
2005/11/18,sz50,760.57,743.93,765.04,743.3,670200000
2005/11/21,sz50,758.55,758.23,760.82,754.99,465100000
2005/11/22,sz50,747.31,758.42,758.42,747.26,491000000
2005/11/23,sz50,754.16,746.39,755.53,744.4,522400000
2005/11/24,sz50,761.66,753.43,765.62,752.71,783800000
2005/11/25,sz50,766.68,761.55,766.79,758.46,778200000
2005/11/28,sz50,762.9,765.27,770.84,760.21,527300000
2005/11/29,sz50,755.29,761.92,763.1,753.92,452800000
2005/11/30,sz50,759.63,754.49,759.96,751.9,413300000
2005/12/1,sz50,758.94,759.35,763.65,756.53,324500000
2005/12/2,sz50,757.02,758.69,762.6,753.38,382100000
2005/12/5,sz50,751.35,756.04,756.07,750.18,380300000
2005/12/6,sz50,760.2,750.16,762,748.01,500900000
2005/12/7,sz50,767.54,760.01,767.71,758.67,459400000
2005/12/8,sz50,765.55,767.78,772.74,762.46,411300000
2005/12/9,sz50,777.03,765.25,777.65,762.99,503800000
2005/12/12,sz50,774.71,776.19,777.46,772.61,346500000
2005/12/13,sz50,773.59,774.06,774.8,767.61,373000000
2005/12/14,sz50,778.49,773.04,780.69,768.63,505400000
2005/12/15,sz50,778.23,778.47,784.17,777.1,617100000
2005/12/16,sz50,782.04,777.93,782.86,776.01,421400000
2005/12/19,sz50,781.8,781.93,783.48,777.86,349600000
2005/12/20,sz50,787.23,781.5,787.23,779.9,392400000
2005/12/21,sz50,783.98,787.06,791.64,783.04,392000000
2005/12/22,sz50,787.39,783.15,788.45,781.94,308400000
2005/12/23,sz50,791.44,788.1,791.65,786.77,434400000
2005/12/26,sz50,795.56,791.39,798.34,790.99,582500000
2005/12/27,sz50,792.15,796.66,797.02,790.4,488000000
2005/12/28,sz50,793.54,792.09,793.65,787.87,525600000
2005/12/29,sz50,801.9,793.32,802.1,793.12,694600000
2005/12/30,sz50,796.4,804.06,804.61,793.77,720500000
2006/1/4,sz50,812.6,801.41,812.84,800.21,997300000
2006/1/5,sz50,827.84,815.47,829.09,813.25,1150000000
2006/1/6,sz50,836.89,828.88,842.69,824.53,1210000000
2006/1/9,sz50,838.29,837.76,841.13,832.33,903800000
2006/1/10,sz50,838.56,837.94,838.85,826.97,875400000
2006/1/11,sz50,832.28,837.97,842.06,829.32,912500000
2006/1/12,sz50,836.58,830.69,837.97,827.5,644700000
2006/1/13,sz50,831.14,838.38,840.68,828.34,674500000
2006/1/16,sz50,814.89,830.48,830.48,814.57,698600000
2006/1/17,sz50,818.36,813.88,819.95,813.12,535000000
2006/1/18,sz50,835.15,818.03,836.21,817.54,743400000
2006/1/19,sz50,840.59,835.93,842.74,830.58,891400000
2006/1/20,sz50,840.38,840.09,844.43,836.68,871200000
2006/1/23,sz50,840.13,840.96,843.09,835.67,711000000
2006/1/24,sz50,838.46,841.73,843.78,834.75,749000000
2006/1/25,sz50,846.99,838.2,847.16,837.47,684300000
2006/2/5,sz50,846.99,838.2,847.16,837.47,684300000
2006/2/6,sz50,861.07,849.51,861.43,849.37,921000000
2006/2/7,sz50,856.67,861.67,863.96,848.49,1160000000
2006/2/8,sz50,862.58,856.94,863.45,854.17,1140000000
2006/2/9,sz50,850.8,862.05,862.05,848.78,861700000
2006/2/10,sz50,859.97,850.93,860.3,848.43,680600000
2006/2/13,sz50,859.6,862.49,863.21,852.59,625800000
2006/2/14,sz50,862.65,859.97,863.07,857.16,473900000
2006/2/15,sz50,868.02,865.22,872.41,864.77,949100000
2006/2/16,sz50,856.05,869.13,869.13,854.08,914600000
2006/2/17,sz50,857.99,855.7,864.62,853.15,688300000
2006/2/20,sz50,857.97,858.65,865.69,856.76,570600000
2006/2/21,sz50,872.57,857.65,872.74,854.36,933500000
2006/2/22,sz50,870.1,873.37,878.23,868.16,1000000000
2006/2/23,sz50,877.65,870.51,877.89,866.76,649100000
2006/2/24,sz50,882.78,878.11,883.02,877.4,647500000
